table_index,row_index,column,value
116,5,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,6,"('País', 'Artículo de Wikipedia')",Costa Rica
116,6,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,6,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,6,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",alambrina
116,6,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,7,"('País', 'Artículo de Wikipedia')",Cuba
116,7,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,7,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')","guayo, rallador"
116,7,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","estropajo de/para aluminio, pelo de vieja"
116,7,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","caldero, cazuela"
116,8,"('País', 'Artículo de Wikipedia')",Ecuador
116,8,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,8,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')","rallador, rallo"
116,8,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",estropajo
116,8,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,9,"('País', 'Artículo de Wikipedia')",El Salvador
116,9,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,9,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,9,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",(el) paste de alambre
116,9,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,10,"('País', 'Artículo de Wikipedia')",España
116,10,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,10,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,10,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","estropajo metálico, (el) nanas"
116,10,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",cacerola
116,11,"('País', 'Artículo de Wikipedia')",Filipinas
116,11,"('Aparato eléctrico para tostar el pan', 'Tostadora')",nan
116,11,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",nan
116,11,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","esponja metálica, esponja de alambre, esponja de acero"
116,11,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",nan
116,12,"('País', 'Artículo de Wikipedia')",Guatemala
116,12,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostador
116,12,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,12,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",(el) pashte de alambre
116,12,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,13,"('País', 'Artículo de Wikipedia')",Guinea Ecuatorial
116,13,"('Aparato eléctrico para tostar el pan', 'Tostadora')",nan
116,13,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",nan
116,13,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",brillo
116,13,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",nan
116,14,"('País', 'Artículo de Wikipedia')",Honduras
116,14,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,14,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,14,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",(el) paste de alambre
116,14,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,15,"('País', 'Artículo de Wikipedia')",México
116,15,"('Aparato eléctrico para tostar el pan', 'Tostadora')","tostadora, tostador"
116,15,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,15,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","fibra (de acero), fibra de aluminio, fibra para trastes, fibra de memetes, fibra metálica, estropajo de metal, brillo de metal, brillo metálico, brillo de alambre, brillo de acero"
116,15,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","olla, cacerola"
116,16,"('País', 'Artículo de Wikipedia')",Nicaragua
116,16,"('Aparato eléctrico para tostar el pan', 'Tostadora')","tostador, tostador"
116,16,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,16,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","(el) paste de alambre, esponja de aluminio"
116,16,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","cazuela, olla"
116,17,"('País', 'Artículo de Wikipedia')",Panamá
116,17,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,17,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,17,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",brillo de metal
116,17,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","caldero, calderón, olla"
116,18,"('País', 'Artículo de Wikipedia')",Paraguay
116,18,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,18,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,18,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",virulana
116,18,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","olla, cacerola"
116,19,"('País', 'Artículo de Wikipedia')",Perú
116,19,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,19,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,19,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","esponja de metal, esponja de acero, esponja de alambre"
116,19,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')",olla
116,20,"('País', 'Artículo de Wikipedia')",Puerto Rico
116,20,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,20,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",guayo
116,20,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","(esponja) brillo, esponja de brillo, esponja de metal"
116,20,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","caldero, olla"
116,21,"('País', 'Artículo de Wikipedia')",Rep. Dominicana
116,21,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,21,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",guayo
116,21,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')",brillo (gordo)
116,21,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","caldero, olla, cacerola"
116,22,"('País', 'Artículo de Wikipedia')",Uruguay
116,22,"('Aparato eléctrico para tostar el pan', 'Tostadora')",tostadora
116,22,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallador
116,22,"('Utensilio fabricado con acero o aluminio que se utiliza para frotar o fregar una cacerolas, superficies, etc.', 'Unnamed: 3_level_1')","esponja de metal, esponja de aluminio"
116,22,"('Utensilio para cocinar, usado especialmente para cocer o guisar alimentos y para hervir agua, que consiste en un recipiente de metal, de base circular, alto y a veces ligeramente abombado, con una o dos asas y con tapa', 'Cazuela (recipiente)')","olla, cacerola"
116,23,"('País', 'Artículo de Wikipedia')",Venezuela
116,23,"('Aparato eléctrico para tostar el pan', 'Tostadora')","tostadora, tostador"
116,23,"('Utensilio de cocina para rallar o desmenuzar ciertos alimentos; generalmente consiste en una plancha provista de agujeros de bordes salientes, normalmente cortantes, por donde se frota el alimento que se quiere rallar', 'Rallador')",rallo
